WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8080
 * Running on http://192.168.219.110:8080
Press CTRL+C to quit
192.168.137.50 - - [29/Jun/2026 04:36:55] "GET /packages/rear_app_slot_confirm_candidate.bin HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:40] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:40] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:40] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:40] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:41] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:42] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:42] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:42] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:42] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:43] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:43] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:44] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:44] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:44] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:45] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:45] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:46] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:46] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:46] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:46] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:47] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:48] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:48] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:48] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:48] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:49] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:49] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:50] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:50] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:50] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:51] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:51] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:52] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:52] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:52] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:52] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:53] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:54] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:54] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:54] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:54] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:55] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:55] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:56] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:56] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:56] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:57] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:57] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:58] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:58] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:58] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:58] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:38:59] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:00] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:00] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:00] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:00] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:01] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:01] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:01] "GET /api/vehicle/health HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:01] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:02] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:02] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:02] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:03] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:03] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:04] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:04] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:04] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:04] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:05] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:06] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:06] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:06] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:06] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:07] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:07] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:08] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:08] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:08] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:09] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:09] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:10] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:10] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:10] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:10] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:11] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:12] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:12] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:12] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:12] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:13] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:13] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:37] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:37] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:37] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:37] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:37] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:37] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:37] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:38] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:38] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
192.168.137.1 - - [29/Jun/2026 04:39:38] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:38] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:38] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
192.168.137.1 - - [29/Jun/2026 04:39:38] "HEAD /packages/rear_app_slot_confirm_candidate.bin HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:39] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:39] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:39] "OPTIONS /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:39] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:40] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:40] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:40] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:40] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:40] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:40] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:40] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:41] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:41] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:41] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:41] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:41] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:41] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:42] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:42] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:42] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:42] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:42] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:42] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:42] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:43] "POST /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:43] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:43] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:43] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:43] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:43] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:44] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:44] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:44] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:44] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:44] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:45] "OPTIONS /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:45] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:45] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:45] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:46] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:46] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:46] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:47] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:48] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:48] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:48] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:48] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:48] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:49] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:49] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:50] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:50] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:50] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:51] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:51] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:52] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:52] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:52] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:53] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:54] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:54] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:54] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:54] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:54] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:55] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:55] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:56] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:56] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:56] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:57] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:57] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:58] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:58] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:58] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:39:59] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:00] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:00] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:00] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:00] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:00] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:01] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:01] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:02] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:02] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:02] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:03] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:03] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:03] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:04] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:04] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:04] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:04] "OPTIONS /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:04] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:04] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:05] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:05] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:05] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:05] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:05] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:05] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:05] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:06] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:06] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:06] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:07] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:07] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:07] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:07] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:07] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:08] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:08] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:08] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:08] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:08] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:08] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:08] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:09] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:09] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:09] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:10] "OPTIONS /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:10] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:10] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:10] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:10] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:10] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:11] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:11] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:11] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:11] "POST /api/vehicle/runtime/manual HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:12] "OPTIONS /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:12] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:12] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:12] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:13] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:13] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:14] "OPTIONS /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:14] "GET /api/ota/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:14] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:15] "GET /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:15] "GET /api/vehicle/runtime/features HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:16] "OPTIONS /api/vehicle/runtime/status HTTP/1.1" 200 -
127.0.0.1 - - [29/Jun/2026 04:40:16] "GET /api/ota/status HTTP/1.1" 200 -
